Durazno enlatado en agua,2,1,taza,244,244,59,1.1,0.1,14.9,3.2,66,7,7.3,0.8,242,11.7,ND,ND,,,,,,,,,
Durazno enlatado en jugo,2,1/2,taza,125,125,55,0.8,0.1,14.5,1.6,24,4.5,3.8,0.3,160,12.9,ND,ND,,,,,,,,,
Durazno prisco,2,3,pieza,150,132,51,1.2,0.1,12.5,2,46.2,13.2,0,0.4,266.6,11.1,ND,ND,,,,,,,,,
Frambuesa,2,1,taza,123,123,64,1.5,0.8,14.7,8,6,31,32,0.7,187,5.4,ND,ND,,,,,,,,,
Fresa entera,2,17,pieza med,204,204,65,1.4,0.6,15.7,4.1,55.1,120,49,0.8,312.1,10,40,6.3,,,,,,,,,
Fresa rebanada,2,1,taza,166,1066,53,1.1,0.5,12.7,3.3,44.8,97.6,39.8,0.7,254,8.1,ND,ND,,,,,,,,,
Fresas congeladas con azucar,2,1/4,taza,64,64,50,0.3,0.1,13.4,1.2,0.8,25.3,2.6,0.3,62.5,11.9,ND,ND,,,,,,,,,
Fresas congeladas sin azúcar,2,1/2,taza,111,111,39,0.5,0.1,10.1,2.3,2,45.2,18.8,0.8,163.5,5.1,ND,ND,,,,,,,,,
Fruta de la pasión,2,3,pieza,165,58,56,1.3,0.4,13.5,6,41.7,16,9.6,0.9,202.1,6.5,ND,ND,,,,,,,,,
Fruta picada,2,1,taza,140,140,59,0.7,0.3,14.7,1.4,30.3,37.4,13.1,0.2,213.2,7.7,ND,ND,,,,,,,,,
Fruto del pan,2,85,g,85,74,60,1,0.4,14.9,1.3,3,21.4,0,0.4,362.4,0,38,5.6,,,,,,,,,
Gajos de mandarina,2,1,taza,105,105,56,0.9,0.3,14,1.9,113.4,75.6,8.4,0.3,186.9,11.1,ND,ND,,,,,,,,,
Gajos de naranja,2,1,taza,150,150,71,1.4,0.2,17.7,3.6,18,79.5,45,0.2,271.5,14,ND,ND,,,,,,,,,
Gajos de toronja,2,1,taza,150,150,50,0.8,0.2,12.6,1.7,0,0,0,0,0,11,ND,ND,,,,,,,,,
Giotilla,2,200,g,200,130,66,2.3,1,13.9,2,0,22.1,0,4.3,0,0,ND,ND,,,,,,,,,
Granada chica,2,2,pieza,120,67,65,1.5,0.5,15.7,7.3,18.8,20.2,13.4,1.1,233.9,0,ND,ND,,,,,,,,,
Granada roja,2,1,pieza,190,87,44,0.9,0.3,15.5,2.4,0,5.2,0,0.3,226.4,0,ND,ND,,,,,,,,,
Grosellas,2,1,taza,150,150,66,1.3,0.9,15.3,6.4,22,42,9,0.5,297,0,ND,ND,,,,,,,,,
Grosellas en almibar,2,1/4,taza,63,63,46,0.4,0.1,11.8,1.5,4.5,6.3,1.9,0.2,48.5,0,ND,ND,,,,,,,,,
Grosellas negras,2,1,taza,112,112,71,1.6,0.5,17.2,0,13,203,0,1.7,361,0,ND,ND,,,,,,,,,
Grosellas rojas o blancas,2,1,taza,112,112,63,1.6,0.2,15.5,4.8,2,46,9,1.1,308,8.3,ND,ND,,,,,,,,,
Guanábana,2,1,pieza chica,350,238,90,1,3.8,15.5,9,92.8,50,0,5.5,0,0,ND,ND,,,,,,,,,
Guayaba,2,3,pieza,135,124,63,1,0.7,14.8,7,39.7,227.3,0,0.4,252.7,0,ND,ND,,,,,,,,,
Guayaba rosa,2,1,pieza,90,77,52,2,0.7,11,4.1,6.9,28,0,0.2,223.2,6.8,ND,ND,,,,,,,,,
Higo,2,2,pieza,80,72,53,0.6,0.1,13.8,2.1,10.1,1.4,4.3,0.3,167,11.7,ND,ND,,,,,,,,,
Higo deshidratado,2,1,pieza,19,19,47,0.6,0.2,11.9,1.8,2.4,0.1,1.4,0.4,133.1,9,61,7.3,,,,,,,,,
Jinicuil,2,250,g,250,50,73,6,0.5,13.5,0.5,10,14,0,1,0,0,ND,ND,,,,,,,,,
Jugod de limón,2,3/4,taza,180,180,45,0.7,0,15.6,0.7,3.7,82.6,22.9,0.1,223.5,4.3,ND,ND,,,,,,,,,
Jugo de mamey,2,1/3,taza,80,80,52,0.6,0.1,12.5,0.2,0,0,0,0,0,0,ND,ND,,,,,,,,,
Jugo de mandarina natural,2,1/2,taza,120,120,46,0.8,0,11.3,1.4,0,0,0,0,0,9.9,ND,ND,,,,,,,,,
Jugo de mango,2,1/2,taza,120,120,61,0.1,0.1,15.7,0.4,0,0,0,0,0,14.9,ND,ND,,,,,,,,,
Jugo de naranja natural,2,1/2,taza,120,120,54,0.8,0.2,12.5,0.2,24.2,60,36.3,0.2,240,10.1,46,5.7,,,,,,,,,
Jugo de papaya,2,1/3,taza,79,79,45,0.1,0.1,11.5,0.5,0,0,0,0,0,11,ND,ND,,,,,,,,,
Jugo de toronja natural,2,1/2,taza,120,120,47,0.6,0.1,11,0.1,1,45.7,12.1,0.2,194.3,10.1,48,5.3,,,,,,,,,
Kiwi,2,1 1/2,pieza,132,114,69,1.2,0.6,16.6,3.4,20.9,110.5,43.3,0.5,376.4,10.2,53,8.8,,,,,,,,,
Lichis,2,12,pieza,180,90,59,0.7,0.3,14.9,1.2,0,0,0,0,0,13.7,79,11.8,,,,,,,,,
Lima,2,3,pieza,234,147,44,1,0.3,15.5,4.1,5.1,78.8,15.3,0.9,203.3,2.5,ND,ND,,,,,,,,,
Limón real,2,4,pieza,232,153,31,1.8,0.5,16.4,7.2,0,45.9,0,2.4,0,0,ND,ND,,,,,,,,,
Mamey,2,1/3,pieza,137,85,58,1.4,0.5,13.7,3.8,51.7,19.5,0,2,0,0,ND,ND,,,,,,,,,
Mandarina,2,2,pieza,180,128,68,1,0.4,17,2.3,138,92,10.2,0.4,227.5,13.5,ND,ND,,,,,,,,,
Mandarina reyna,2,1,pieza,200,142,75,1.2,0.4,18.9,2.6,153.4,102.2,11.4,0.4,252.8,15,ND,ND,,,,,,,,,
Mango ataúlfo,2,1/2,pieza,95,62,40,0.3,0.2,10.5,1.1,84.6,17.3,0,0.1,96.3,0,ND,ND,,,,,,,,,
Mango criollo,2,1 1/2,pieza,300,162,57,1.3,0,14.6,1.8,388.8,129.6,0,2.1,306.2,0,ND,ND,,,,,,,,,
Mango en almibar enlatado,2,1,pieza,61,61,56,0.3,0.1,15,0.1,31.7,19.5,0,0.5,0,0,ND,ND,,,,,,,,,
mango manila,2,1,pieza,207,145,62,1.2,0,16.1,1.6,486.9,110.1,0,1.2,273.9,0,20,3.5,,,,,,,,,
Mango petacón,2,1/2,pieza,200,110,72,0.6,0.3,12.9,1.2,150.7,38.8,0,0.1,171.6,0,ND,ND,,,,,,,,,
Mango picado,2,1,taza,165,165,58,1.3,0,14.9,1.8,226.1,46.2,0,0.2,257.4,0,ND,ND,,,,,,,,,
Mangosteno enlatado en jarabe,2,1/2,taza,98,98,72,0.4,0.6,17.6,1.8,2,3,30.4,0.3,47,0,ND,ND,,,,,,,,,
Manzana,2,1,pieza,138,106,55,0.3,0.2,14.7,2.6,5.4,6.2,3.1,0.2,122.4,11,38,5.6,,,,,,,,,
Manzana al vapor,2,1/2,taza,86,86,44,0.2,0.1,11.7,2.1,3.5,0,0.5,0.2,75,8.9,ND,ND,,,,,,,,,
Manzana amarilla,2,1,pieza,130,100,65,0.3,0.3,16.5,2.1,10,11,0.4,0.7,113.1,10.4,ND,ND,,,,,,,,,
Manzana cocida,2,1/2,taza,86,86,44,.2.,0.1,11.7,2.1,3.5,0,0.5,0.2,75,8.9,ND,ND,,,,,,,,,
Manzana deshidratada,2,9,orejon,23,23,55,0.2,0.1,15,2,0,0.7,0,0.3,102.4,13,ND,ND,,,,,,,,,
Manzana en almibar,2,1,pieza,24,24,54,0,0,15.7,2.1,1.2,0.5,0.1,0,16.2,13.6,ND,ND,,,,,,,,,
Manzana en almibar enlatada,2,1,pieza,24,24,54,0,0,15.7,2.1,1.2,0.5,0.1,0,16.2,13.6,ND,ND,,,,,,,,,
Manzana golden,2,1,pieza,130,100,65,0.3,0.3,16.5,2.1,10,11,0.4,0.7,113.1,13.5,ND,ND,,,,,,,,,
Manzana granny,2,1/2,pieza,93,71,42,0.2,0.3,10.8,1.9,3.6,4.1,2.1,0.1,82.1,9.5,ND,ND,,,,,,,,,
Manzana picada,2,1/2,taza,75,75,44,0.2,0.3,11.4,2,3.8,4.3,2.2,0.1,86.4,10,ND,ND,,,,,,,,,
Manzana roja,2,1,pieza,185,142,84,0.3,0.5,21.7,3.8,7.2,8.3,4.1,0.3,164.1,19,ND,ND,,,,,,,,,
Manzana sin cascara,2,1,pieza,128,128,73,0.2,0.4,19,1.7,5,5,1,0.1,145,12.9,ND,ND,,,,,,,,,
Manzana verde,2,1/2,pieza,93,71,42,0.2,0.3,10.8,1.9,3.6,4.1,2.1,0.1,82.1,9.5,ND,ND,,,,,,,,,
Manzana Washington,2,1/2,pieza,93,71,42,0.2,0.3,10.8,1.9,3.6,4.1,2.1,0.1,82.1,9.5,ND,ND,,,,,,,,,
Maracuyá,2,3,pieza,150,53,51,1.2,0.4,12.3,5.5,37.9,14.6,8.8,0.8,183.8,5.9,ND,ND,,,,,,,,,
Maracuyá rebanado,2,1/2,taza,69,69,66,1.5,0.5,16,7.1,49.5,19,11.4,1.1,239.8,7.7,ND,ND,,,,,,,,,
Marañon fresco,2,190,g,190,171,62,1.5,0.5,14.4,4.6,136.8,285.6,0,4.1,0,0,ND,ND,,,,,,,,,
Melón,2,1/3,pieza,271,179,61,1.5,0.3,14.6,1.6,225.6,64.5,30.4,0.4,553.4,14.1,65,9.5,,,,,,,,,
Melón cantaloupe,2,1/3,pieza,271,179,61,1.5,0.3,14.6,1.6,225.6,64.5,30.4,0.4,553.4,14.1,ND,ND,,,,,,,,,
Melón chico,2,1/4,pieza,219,144,52,0.8,0.2,13.1,1.2,181.9,52,24.5,0.3,446.1,11.7,ND,ND,,,,,,,,,
Melón picado,2,1,taza,160,160,54,1.3,0.3,13.1,1.4,201.6,57.6,27.2,0.3,494.4,12.6,ND,ND,,,,,,,,,
Melón valenciano,2,1/3,pieza,271,179,61,1.5,0.3,14.6,1.6,5.4,75.2,30.4,0.4,553.4,14.1,ND,ND,,,,,,,,,
Melón valenciano picado,2,1,taza,160,160,54,1.3,0.3,13.1,1.4,4.8,67.2,27.2,0.3,494.4,12.6,ND,ND,,,,,,,,,
Melón verde picado,2,1,taza,160,160,58,0.9,0.2,14.5,1.3,515,68,27,0.3,494,13,ND,ND,,,,,,,,,
Membrillo,2,1,pieza,163,98,56,0.4,0.1,15,1.7,3.9,14.7,0,0.7,192.7,0,ND,ND,,,,,,,,,
Moras,2,3/4,taza,108,108,67,2.2,0.6,14.9,8.2,42.1,22.7,27,0.7,175,7.6,ND,ND,,,,,,,,,
Nanche agrio,2,45,pieza,225,122,66,1.3,1.6,13.9,2.4,4.9,86.3,0,1.2,0,0,ND,ND,,,,,,,,,
Naranja,2,2,pieza,242,152,72,1.4,0.2,18,3.7,18.3,80.8,45.7,0.2,276,14.3,42,7.6,,,,,,,,,
Naranja agria,2,2,pieza,200,126,73,1.9,0.8,14.9,3,12.6,39.1,0,1,252,11.8,ND,ND,,,,,,,,,
Naranja cajera,2,2,pieza,220,139,69,1.4,1,16.4,3.3,15.2,70.7,0,3.5,277.2,13,ND,ND,,,,,,,,,
Naranja chica,2,4,pieza,140,129,48,2.1,0.4,15.2,3.1,36.1,56.7,0,1.2,0,12,ND,ND,,,,,,,,,
Naranja sin semilla,2,1,pieza,201,155,72,1.1,0.6,18.3,3.7,0,0,0,0,0,14.5,ND,ND,,,,,,,,,
Naranja valenciana,2,2,pieza,242,162,79,1.7,0.5,19.1,3.9,37.5,79.1,63,0.1,290.8,15.2,ND,ND,,,,,,,,,
Naranja concentrada,2,1/2,taza,130,130,57,1,0.2,13.2,0.3,0,0,0,0,7.6,0,ND,ND,,,,,,,,,
Nectarina,2,1,pieza,136,124,54,1.3,0.4,13.1,2.1,91.9,6.4,4.6,0.2,262.1,9.8,ND,ND,,,,,,,,,
Nispero,2,25,pieza,350,140,59,0.1,1.2,13.3,0,0,0,0,0,0,0,ND,ND,,,,,,,,,
Níspero del japón,2,2,pieza,180,108,52,0.4,0.2,13.4,1.3,56.2,1.1,8.6,0.3,287.3,0,ND,ND,,,,,,,,,
Orejones de chabacano,2,7,pieza,25,25,59,0.8,0.1,15.3,1.8,177.1,0.7,2.8,1.2,337.4,13.1,30,4.6,,,,,,,,,
Orejones de durazno,2,2,pieza,26,26,62,0.9,0.2,15.9,2.1,56.2,1.2,0,1.1,259,10.9,ND,ND,,,,,,,,,
Orejones de manzana,2,9,pieza,23,23,55,0.2,0.1,14.8,2,0,0.7,0,0.3,101.3,12.9,29,4.3,,,,,,,,,
Orejones de pera,2,1,pieza,18,18,47,0.3,0.1,12.5,1.3,0,1.2,0,0.4,96,11.2,ND,ND,,,,,,,,,
Papaya hawaiana,2,1/2,pieza pequeña,152,114,45,0.7,0.2,11.2,2.1,23.9,70.5,43.3,0.1,292.9,0,ND,ND,,,,,,,,,
Papaya picada,2,1,taza,140,140,55,0.8,0.1,13.7,2.5,29.4,86.5,53.2,0.1,359.8,0,59,8.1,,,,,,,,,
Papilla de chabacano con tapioca,2,3/4,frasco,98,98,61,0.3,0,16.9,1.5,70.2,2,1.5,0.3,118,1.4,ND,ND,,,,,,,,,
Papilla de ciruela con tapioca,2,3/4,frasco,98,98,68,0.6,0.1,18.2,2.6,43.9,1,0.2,0.4,172.6,10.7,ND,ND,,,,,,,,,
Papilla de durazno,2,3/4,frasco,98,98,63,0.9,0.3,14.1,1.3,15.6,2.9,3.8,0.2,158,11.2,ND,ND,,,,,,,,,
Papilla de frutas mixtas,2,3/4,frasco,98,98,59,0.2,0,16,ND,0,30.2,0,0.2,81.9,0,ND,ND,,,,,,,,,
Papilla de guayaba y papaya con tapioca,2,3/4,frasco,98,98,61,0.2,0.1,16.6,ND,0,100.6,0,0.1,146.3,0,ND,ND,,,,,,,,,
Papilla de mango con tapioca,2,2/3,frasco,85,85,59,0.3,0.2,16.1,0.9,56.6,1.7,0,0.1,49.9,11,ND,ND,,,,,,,,,
Papilla de manzana,2,2/3,frasco,85,85,61,0.3,0,16.6,ND,1.7,0,0.3,0.2,42.3,0,ND,ND,,,,,,,,,
Papilla de manzana y chabacano,2,1,frasco,130,130,61,0.3,0.3,16.1,2.3,50.7,2,1.7,0.1,156,11.3,ND,ND,,,,,,,,,
Papilla de pera,2,3/4,frasco,98,98,56,0.3,0.1,13.3,1.2,2.9,2,3.5,0.2,126.8,8.4,ND,ND,,,,,,,,,
Papilla de pera y piña,2,1,frasco,130,130,57,0.4,0.3,14.8,3.4,3.9,2.6,3.6,0.3,150.8,9.6,ND,ND,,,,,,,,,
Papilla de platano y piña con tapioca,2,3/4,frasco,98,98,66,0.2,0.1,17.9,1.6,3.9,2,5.4,0.1,76.1,8.2,ND,ND,,,,,,,,,
Pasas,2,10,pieza,20,20,59,0.5,0.1,15.7,1.4,0,1,0.6,0.5,165,0,64,10,,,,,,,,,
Pasitas,2,10,pieza,20,20,59,0.5,0.1,15.7,1.4,0,1,0.6,0.5,165,0,ND,ND,,,,,,,,,
Pasitas en semilla,2,10,pieza,20,20,60,0.6,0.1,15.8,0.7,0.2,0.6,0.6,0.4,150.2,11.8,ND,ND,,,,,,,,,
Pera,2,1/2,pieza,95,81,47,0.3,0.1,12.5,2.5,1.5,3.4,5.8,0.2,101.2,7.9,38,4.7,,,,,,,,,
Pera asiática,2,1/2,pieza,138,117,49,0.6,0.3,12.4,4.2,0,4.4,0,0,141.8,8.2,ND,ND,,,,,,,,,
Pera bartlett,2,1/2,pieza,91,77,45,0.3,0.1,12,2.4,1.4,3.3,5.6,0.2,96.9,7.6,ND,ND,,,,,,,,,
Pera d´anjou,2,1/2,pieza,95,81,47,0.3,0.1,12.5,2.5,1.5,3.4,5.8,0.2,101.2,7.9,ND,ND,,,,,,,,,
Pera de agua,2,1/2,pieza,91,74,43,0.3,0.1,11.4,2.3,1.3,3.1,5.6,0.2,92.4,7.2,ND,ND,,,,,,,,,
Pera de San Juan,2,2,pieza,130,105,61,0.4,0.1,16.3,3.3,1.9,4.4,7.6,0.3,131.9,10.3,ND,ND,,,,,,,,,
Pera deshidratada,2,1,orejon,18,18,46,0.3,0.1,12.2,1.3,0,1.2,0,0.4,93.3,0,ND,ND,,,,,,,,,
Pera en almibar,2,1/2,pieza,76,76,44,0.3,0.1,11.7,2.4,0,0.6,0.9,0.2,50.3,7.4,ND,ND,,,,,,,,,
Pera mantequilla,2,1/2,pieza,83,70,41,0.3,0.1,10.8,2.2,1.3,3,5.1,0.2,87.9,6.9,ND,ND,,,,,,,,,
Pera picada,2,1,taza,150,150,63,0.8,0.3,16,5.4,2.7,6.3,10.8,0.4,188,10.6,ND,ND,,,,,,,,,
Pera piña,2,1/2,pieza,100,80,46,0.3,0.1,12.4,2.5,1.4,3.4,5.8,0.2,100.2,7.8,ND,ND,,,,,,,,,
Pera rebanada,2,2/3,taza,98,98,41,0.5,0.2,10.4,3.5,1.8,4.1,7,0.2,122.2,6.9,ND,ND,,,,,,,,,
Pera roja,2,1/2,pieza,90,81,47,0.3,0.1,12.5,2.5,0,0.6,1,0.2,53.6,7.9,ND,ND,,,,,,,,,
Pera roja rebanada,2,1/2,taza,80,80,46,0.3,0.1,12.4,2.5,0,0.6,1,0.2,52.9,7.8,ND,ND,,,,,,,,,
Perón,2,1,pieza,150,105,65,0.4,0.4,16.7,2.2,1.1,5.3,0,0.8,0,0,ND,ND,,,,,,,,,
Perón picado,2,1,taza,125,125,78,0.5,0.5,19.9,2.6,1.3,6.3,0,1,0,0,ND,ND,,,,,,,,,
Pérsimo,2,2,pieza,50,50,64,0.4,0.2,16.8,ND,0,34,0,1.3,156,0,ND,ND,,,,,,,,,
Pérsimo japonés,2,1/2,pieza,84,84,59,0.5,0.2,15.6,3,182.5,6.5,6.5,0.1,135,10.5,ND,ND,,,,,,,,,
Piña en almibar,2,1,rebanada,50,50,42,0.2,0.1,10.8,0.4,0.5,2,2.3,0.7,51.3,0,ND,ND,,,,,,,,,
Piña en almibar,2,1/3,taza,63,63,53,0.2,0.1,13.6,0.5,0.7,4.7,3,0.2,65.8,0,ND,ND,,,,,,,,,
Piña picada,2,3/4,taza,124,124,62,0.7,0.1,16.2,1.7,2.4,19.2,12.8,0.5,139.7,12.2,59,9.6,,,,,,,,,
Piña rebanada,2,1,rebanada,84,84,42,0.5,0.1,11,1.2,1.6,13,8.7,0.3,94.8,8.3,ND,ND,,,,,,,,,
Pitahaya,2,2,pieza,240,108,52,1.7,0.6,11.2,2.2,0,17.3,0,2.1,0,0,ND,ND,,,,,,,,,
Plátano,2,1/2,pieza,80,54,48,0.6,0.2,12.4,1.4,4.3,4.8,10.5,0.2,215.2,6.7,52,6.4,,,,,,,,,
Plátano deshidratado,2,1/4,taza,20,20,69,0.8,0.4,17.7,2,0,0,0,0,0,9.5,ND,ND,,,,,,,,,
Plátano dominico,2,3,pieza,105,57,54,0.1,0.1,14,1.2,20.4,13,12.5,0.7,209.8,7.4,ND,ND,,,,,,,,,
Plátano machacado,2,1/4,taza,56,56,50,0.6,0.2,12.8,1.5,34.9,7.3,12.4,0.4,208.1,6.9,ND,ND,,,,,,,,,
Plátano macho,2,1/4,pieza,95,49,95,0.5,0.2,11.6,1,38,4.4,9.4,0.1,195.6,6,ND,ND,,,,,,,,,
Plátano macho rebanado,2,1/3,taza,51,51,99,0.5,0.3,12,1.1,39.5,4.6,9.8,0.2,203.3,6.3,ND,ND,,,,,,,,,
Plátano manzano,2,1/2,pieza,90,49,47,0.5,0.3,11.8,1,6.8,6.3,10.7,0.6,179.8,5.9,ND,ND,,,,,,,,,
Plátano morado,2,1/2,pieza,90,49,41,0.9,0.1,10.3,1,20.4,3.9,10.7,0.7,179.8,5.9,ND,ND,,,,,,,,,
Pomarosa,2,140,g,140,95,60,0.6,0.2,15.6,1.3,32.4,20.9,0,0.4,117.1,0,ND,ND,,,,,,,,,
Pomelo,2,260,g,260,153,58,0.9,0.2,14.7,0.3,0,93.6,18.4,0.2,331.3,0,25,3.7,,,,,,,,,
Prisco,2,3 1/2,pieza,175,154,59,0.9,0.2,14.9,2.2,53.9,15.4,0,0.5,311.1,0,ND,ND,,,,,,,,,
Pulpa de fresa,2,2,cucharada,25,25,44,0.1,0.1,11.9,0.2,0,0,0,0,0,0,ND,ND,,,,,,,,,
Pulpa de guanabana,2,2,cucharada,25,25,45,0.1,0.1,12.3,0.1,0,0,0,0,0,0,ND,ND,,,,,,,,,
Pulpa de mamey,2,6,cucharada,75,75,52,1.3,0.5,12.2,3.4,45.8,17.3,0,1.8,0,0,ND,ND,,,,,,,,,
Pulpa de tamarindo,2,8,cucharada,100,100,57,0.1,0.1,14.7,0.5,0,0,0,0,0,12.7,ND,ND,,,,,,,,,
Pulpa de zapote negro,2,1/2,taza,105,105,59,0.8,0.1,15.2,1.3,10.5,87.2,0,1.7,0,0,ND,ND,,,,,,,,,
Puré de ciruela pasa,2,3,cucharada,41,41,51,0.5,0.1,13.6,0.2,12,0.8,0,0.4,128.7,0,ND,ND,,,,,,,,,
Puré de guayaba,2,1/2,frasco,65,65,49,0.1,0.1,12,1.7,0,67,0,0.1,97.5,0,ND,ND,,,,,,,,,
Puré de guayaba gerber 2A etapa,2,1/2,frasco,65,65,49,0.1,0.1,12,1.7,0,67,0,0.1,97.5,0,ND,ND,,,,,,,,,
Puré de manzana,2,6,cucharada,83,83,63,0.1,0.1,16.4,1,0,1.3,0,0,60.4,13.6,ND,ND,,,,,,,,,
Puré de manzana sin azúcar,2,1/2,taza,122,122,52,0.2,0.1,13.8,1.5,4,1,1,0.2,92,0,ND,ND,,,,,,,,,
Puré de platano,2,1/4,taza,56,56,50,0.6,0.2,12.8,1.5,34.9,7.3,12.4,0.4,208.1,6.9,ND,ND,,,,,,,,,
Rambután,2,7,pieza,175,88,55,0.6,0.3,15,0.9,8.6,3.8,3.8,0.3,167.4,14.4,ND,ND,,,,,,,,,
Rambután en almibar,2,1/4,taza,54,54,44,0.4,0.1,11.2,0.5,0,2.5,4.3,0.2,22.5,0,33,3.7,,,,,,,,,
Rollo de frutas,2,1,pieza,21,21,78,0,0.6,18,0,3,1,2,0.2,62,10.3,ND,ND,,,,,,,,,
Salsa de arandanos en gelatina enlatada,2,1/2,rebanada,29,29,43,0.1,0.1,11.1,0.3,0.5,0.5,0.3,0.1,7.5,10.8,ND,ND,,,,,,,,,
Sandia picada,2,1,taza,160,160,48,1,0.2,12.1,0.6,59,15,4,0.3,186,9.9,72,8.7,,,,,,,,,
Sandia rebanada,2,1,rebanada,200,200,60,1.3,0.3,15.1,0.8,73.8,18.8,5,0.3,232.5,12.4,ND,ND,,,,,,,,,
Saramuyo,2,130,g,130,85,63,1.8,0.8,13.8,0,7.6,27,0,0,0,0,ND,ND,,,,,,,,,
Semilla de jinicuil,2,200,g,200,40,58,4.8,0.4,10.8,0.4,8,11.2,0,0.8,0,0,ND,ND,,,,,,,,,
Tamarindo,2,50,g,50,25,60,0.7,0.1,15.6,1.3,0.8,0.8,3.5,0.7,157.1,14.4,ND,ND,,,,,,,,,
Tamarindo (pulpa sin azúcar),2,8,cucharada,100,100,57,0.1,0.1,14.7,0.5,0,0,0,0,0,12.7,ND,ND,,,,,,,,,
Tamarindo pelado,2,1/4,taza,30,30,72,0.9,0.2,18.8,1.5,1,1,4.3,0.8,188.5,17.2,ND,ND,,,,,,,,,
Tangerina,2,2,pieza,180,128,56,0.6,0.3,15.3,0.4,138,92,10.2,0.4,227.5,0,ND,ND,,,,,,,,,
Tejocote,2,2,pieza,70,60,52,0.5,0.4,13.1,1.6,251.1,27.4,0,1,0,0,ND,ND,,,,,,,,,
Toronja,2,1,pieza,246,162,54,0.9,0.2,13.7,1.8,4.9,86.1,16.2,0.2,225.7,11.9,25,3.4,,,,,,,,,
Toronja en gajos,2,1,taza,150,150,50,0.8,0.2,12.6,1.7,18.3,51.2,15.9,0.1,208.5,11,ND,ND,,,,,,,,,
Toronja enlatada con jugo,2,1/2,taza,125,125,46,0.9,0.1,11.5,0.5,0,42,11.2,0.3,213.5,11,ND,ND,,,,,,,,,
Toronjas en almibar,2,1/2,taza,127,127,76,0.7,0.2,19.6,0.5,0,27,11.5,0.5,164,19.1,ND,ND,,,,,,,,,
Tuna,2,2,pieza,250,138,56,1,0.7,13.2,5,6.9,19.3,0,0.4,302.5,0,ND,ND,,,,,,,,,
Tuna cardona,2,2,pieza,250,138,56,1,0.7,13.2,5,6.9,30.3,0,3.6,302.5,0,ND,ND,,,,,,,,,
Tuna picada,2,1,taza,150,150,62,1.1,0.8,14.4,5.4,7.5,21,0,0.5,330,0,ND,ND,,,,,,,,,
Tuna roja,2,2,pieza,250,138,56,1,0.7,13.2,5,6.9,30.3,0,3.6,302.5,0,ND,ND,,,,,,,,,
Uva,2,18,pieza,126,86,61,0.6,0.5,15.3,1.1,1.7,9.4,3.4,0.2,158.5,0,43,6.6,,,,,,,,,
Uva blanca,2,1,taza,92,87,59,0.6,0.3,15,0.8,8.6,3.8,3.8,0.3,167.2,14.3,ND,ND,,,,,,,,,
Uva con semilla,2,1,taza,10,114,76,0.7,0.4,19.6,1,7.8,12.1,4.3,0.3,210.9,18.7,ND,ND,,,,,,,,,
Uva roja,2,1,taza,120,114,76,0.7,0.4,19.6,1,7.8,12.1,4.3,0.3,210.9,18.7,ND,ND,,,,,,,,,
Uva sin semilla,2,1,taza,92,87,55,0.6,0.3,15,0.9,8.6,3.8,3.8,0.3,167.2,14.3,ND,ND,,,,,,,,,
Uva verde,2,1,taza,92,87,55,0.6,0.3,15,0.9,8.6,3.8,3.8,0.3,167.2,14.3,ND,ND,,,,,,,,,
Uva verde sin semilla,2,1,taza,92,87,55,0.6,0.3,15,0.9,8.6,3.8,3.8,0.3,167.2,14.3,ND,ND,,,,,,,,,
Uvas enlatadas en agua,2,1/2,taza,123,123,49,0.6,0.2,12.6,0.8,2.5,1,3.7,1.2,131,11.9,28,3.5,,,,,,,,,
Xocoyol,2,900,g,900,225,56,0.5,0.2,14.9,2.9,873,58.5,0,9.7,0,0,ND,ND,,,,,,,,,
Zapote,2,1/4,pieza,56,51,68,1.1,0.3,17.1,1.3,20.7,10.1,0,0.5,174.2,0,ND,ND,,,,,,,,,
Zapote amarillo,2,1/2,pieza,152,94,74,1.1,0.5,18.8,1,16.9,55.4,0,2,44.1,0,ND,ND,,,,,,,,,
Zapote blanco,2,1/2,pieza,152,115,81,2,0.8,18.5,1.4,8.1,41.5,0,0.2,0,0,ND,ND,,,,,,,,,
Zapote borracho,2,1/4,pieza,75,45,63,0.6,0.4,16.3,0.5,11.3,18,0,0.3,0,0,ND,ND,,,,,,,,,
Zapote negro,2,1/2,pieza,150,93,52,0.7,0.1,13.5,1.1,9.3,77.2,0,1.5,0,0,ND,ND,,,,,,,,,
Zapote negro limpio,2,1/2,taza,115,115,64,0.9,0.1,16.7,1.4,11.5,95.5,0,1.8,0,0,ND,ND,,,,,,,,,
Zarzamora,2,1,taza,150,144,75,1,0.9,18.4,5.9,56.2,30.2,0,0.7,282.2,0,ND,ND,,,,,,,,,
Zarzamora congelada sin azúcar,2,1/2,taza,76,76,49,0.9,0.3,11.9,3.8,4.5,2.5,25.7,0.6,105.5,8.1,ND,ND,,,,,,,,,
Zarzamora en almibar,2,1/4,taza,64,64,59,0.9,0.1,14.8,2.2,7,1.8,17.3,0.4,63.3,12.6,ND,ND,,,,,,,,,
Alegría natural,3,5,cucharadita,21,21,74,2.7,1.5,13.5,1.4,0,0.5,0.7,0,ND,ND,ND,,,,,,,,,,
Alegría tostada,3,4,cucharadita,16,16,63,2.2,1.3,11.7,1.6,0,47.9,0.3,0,ND,ND,ND,,,,,,,,,,
